,datetime,temp,atemp,humidity,windspeed,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,season_2,season_3,season_4,holiday_1,workingday_1,weather_2,weather_3,count_predicted
447,2011-08-04 08:00:00,28.7,32.575,82.0,23.9994,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,1.0,0.0,370
448,2011-07-19 19:00:00,31.16,37.12,75.0,12.998,-0.9659258262890684,0.2588190451025203,-0.651372482722222,-0.7587581226927911,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,496
449,2012-11-08 00:00:00,11.48,13.635,61.0,15.0013,0.0,1.0,0.9987165071710528,-0.05064916883871264,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,1.0,23
450,2012-10-13 18:00:00,18.17337515,22.19871734,44.0,8.695330477,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,440
451,2012-05-04 00:00:00,25.82432042,28.01495112,76.0,21.85723281,0.0,1.0,0.72479278722912,0.6889669190756866,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41
452,2011-06-16 17:00:00,26.24,29.545,78.0,7.0015,-0.9659258262890683,-0.25881904510252063,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,423
453,2011-10-11 17:00:00,24.6,28.79,78.0,16.9979,-0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.0,1.0,0.0,417
454,2012-10-12 03:00:00,14.76,18.18,76.0,6.0032,0.7071067811865475,0.7071067811865476,0.6513724827222223,-0.758758122692791,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6
455,2011-11-19 17:00:00,16.4,20.455,40.0,12.998,-0.9659258262890683,-0.25881904510252063,-0.651372482722222,-0.7587581226927911,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,313
456,2011-02-07 05:00:00,7.20686962,13.70598347,84.0,0.0,0.9659258262890683,0.25881904510252074,0.9884683243281114,0.1514277775045767,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
457,2012-05-05 15:00:00,27.06,31.06,74.0,12.998,-0.7071067811865471,-0.7071067811865479,0.8486442574947509,0.5289640103269624,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,422
458,2012-05-19 07:00:00,18.86,22.725,67.0,7.0015,0.9659258262890683,-0.25881904510252063,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85
459,2012-04-11 06:00:00,11.48,14.395,56.0,7.0015,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,98
460,2012-03-09 17:00:00,18.86414735,22.78193331,25.0,27.35879949,-0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382
461,2012-11-09 21:00:00,13.94,18.18,76.0,0.0,-0.7071067811865477,0.7071067811865474,0.9680771188662043,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,164
462,2011-06-05 17:00:00,30.93914667,33.66428203,51.0,0.0,-0.9659258262890683,-0.25881904510252063,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,304
463,2012-03-15 18:00:00,27.64622655,31.08915898,47.0,17.76150647,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,570
464,2012-07-07 04:00:00,30.34,35.605,74.0,11.0014,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12
465,2012-05-03 08:00:00,18.86,22.725,88.0,12.998,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,1.0,0.0,1.0,182
466,2012-09-11 22:00:00,22.96,26.515,64.0,7.0015,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476626,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,195
467,2011-01-03 16:00:00,10.66,12.12,30.0,16.9979,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143
468,2012-03-12 02:00:00,15.58,19.695,54.0,7.0015,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
469,2011-05-14 23:00:00,21.32,25.0,100.0,12.998,-0.25881904510252157,0.9659258262890681,0.29936312297335804,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50
470,2011-05-11 13:00:00,25.42,31.06,50.0,0.0,-0.2588190451025208,-0.9659258262890683,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,111
471,2011-10-08 13:00:00,25.42,31.06,46.0,7.0015,-0.2588190451025208,-0.9659258262890683,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,617
472,2011-09-13 19:00:00,27.88,31.82,69.0,11.0014,-0.9659258262890684,0.2588190451025203,0.48530196253108104,-0.8743466161445821,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,472
473,2011-05-11 18:00:00,25.42,31.06,50.0,19.9995,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,528
474,2011-11-12 11:00:00,15.58,19.695,54.0,19.0012,0.258819045102521,-0.9659258262890682,0.6513724827222223,-0.758758122692791,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,296
475,2012-02-17 07:00:00,11.48,14.395,93.0,7.0015,0.9659258262890683,-0.25881904510252063,-0.2993631229733582,-0.9541392564000488,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,163
476,2012-08-12 10:00:00,28.7,32.575,51.0,11.0014,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,306
477,2011-09-19 00:00:00,21.32,25.0,72.0,11.0014,0.0,1.0,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,1.0,0.0,33
478,2011-12-16 23:00:00,12.3,15.15,49.0,8.9981,-0.25881904510252157,0.9659258262890681,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,62
479,2012-08-09 18:00:00,33.62,37.88,46.0,16.9979,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,1.0,0.0,718
480,2011-08-17 19:00:00,31.16,34.85,55.0,15.0013,-0.9659258262890684,0.2588190451025203,-0.2993631229733582,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,563
481,2011-11-02 04:00:00,12.3,16.665,87.0,0.0,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10
482,2011-11-01 07:00:00,13.94,16.665,76.0,12.998,0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,176
483,2011-08-13 06:00:00,27.351848,31.30134643,73.0,7.243461538,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26
484,2012-12-02 13:00:00,16.48872688,21.03434805,72.0,16.15429056,-0.2588190451025208,-0.9659258262890683,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,317
485,2011-10-01 00:00:00,20.5,24.24,63.0,26.0027,0.0,1.0,0.20129852008866006,0.9795299412524945,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144
486,2012-09-09 23:00:00,22.96,26.515,52.0,19.0012,-0.25881904510252157,0.9659258262890681,0.9680771188662043,-0.2506525322587204,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237
487,2011-04-02 20:00:00,13.94,15.91,53.0,19.0012,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62
488,2011-06-19 07:00:00,27.06,30.305,78.0,11.0014,0.9659258262890683,-0.25881904510252063,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42
489,2011-07-16 15:00:00,31.16,34.09,45.0,22.0028,-0.7071067811865471,-0.7071067811865479,-0.10116832198743204,-0.9948693233918952,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,663
490,2012-10-15 03:00:00,22.96,26.515,73.0,16.9979,0.7071067811865475,0.7071067811865476,0.10116832198743272,-0.994869323391895,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4
491,2011-08-16 17:00:00,31.16,34.09,45.0,22.0028,-0.9659258262890683,-0.25881904510252063,-0.10116832198743204,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,521
492,2011-11-18 22:00:00,10.66,13.635,52.0,7.0015,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,107
493,2012-08-15 19:00:00,28.7,32.575,61.0,8.9981,-0.9659258262890684,0.2588190451025203,0.10116832198743272,-0.994869323391895,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,563
494,2012-01-05 09:00:00,9.02,13.635,69.0,0.0,0.7071067811865476,-0.7071067811865475,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,199
495,2011-06-06 09:00:00,28.7,32.575,58.0,11.0014,0.7071067811865476,-0.7071067811865475,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,438
496,2011-07-07 15:00:00,35.26,39.395,41.0,16.9979,-0.7071067811865471,-0.7071067811865479,0.9884683243281114,0.1514277775045767,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,251
497,2011-07-16 07:00:00,25.42,29.545,73.0,8.9981,0.9659258262890683,-0.25881904510252063,-0.10116832198743204,-0.9948693233918952,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
498,2012-11-04 00:00:00,12.3,15.91,61.0,7.0015,0.0,1.0,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101
499,2012-08-02 06:00:00,27.50058357,29.49541165,82.0,0.812396593,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100
500,2012-01-01 08:00:00,10.66,13.635,87.0,7.0015,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
501,2012-11-09 05:00:00,11.63478583,13.25426678,57.0,11.84734461,0.9659258262890683,0.25881904510252074,0.9680771188662043,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31
502,2011-09-04 01:00:00,27.06,30.305,83.0,8.9981,0.25881904510252074,0.9659258262890683,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103
503,2012-01-17 02:00:00,11.48,13.635,75.0,16.9979,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
504,2012-11-18 02:00:00,11.48,14.395,81.0,7.0015,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24
505,2011-05-03 12:00:00,27.88,31.82,61.0,32.9975,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,1.0,1.0,0.0,131
506,2012-03-02 18:00:00,14.76,17.425,87.0,12.998,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70
507,2012-09-11 03:00:00,19.68,23.485,67.0,8.9981,0.7071067811865475,0.7071067811865476,0.7907757369376989,-0.6121059825476626,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8
508,2011-06-06 19:00:00,29.52,33.335,54.0,12.998,-0.9659258262890684,0.2588190451025203,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,511
509,2012-08-06 06:00:00,28.7,33.335,79.0,15.0013,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,1.0,0.0,90
510,2012-04-04 11:00:00,24.78255567,30.47897546,44.0,24.0445003,0.258819045102521,-0.9659258262890682,0.72479278722912,0.6889669190756866,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,1.0,1.0,0.0,186
511,2011-03-19 00:00:00,24.25568184,31.43091064,54.0,16.60376721,0.0,1.0,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89
512,2012-04-01 03:00:00,13.94,16.665,81.0,8.9981,0.7071067811865475,0.7071067811865476,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10
513,2011-04-19 01:00:00,18.83862506,22.2323558,63.0,13.5088967,0.25881904510252074,0.9659258262890683,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15
514,2011-02-16 15:00:00,18.86,22.725,28.0,27.9993,-0.7071067811865471,-0.7071067811865479,-0.10116832198743204,-0.9948693233918952,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160
515,2012-07-16 22:00:00,31.16,35.605,62.0,6.0032,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,223
516,2012-02-14 04:00:00,10.66,13.635,65.0,7.0015,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5
517,2012-12-13 03:00:00,10.66,12.12,56.0,19.0012,0.7071067811865475,0.7071067811865476,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8
518,2011-09-19 22:00:00,22.96,26.515,68.0,11.0014,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,1.0,0.0,142
519,2011-12-05 07:00:00,13.12,17.425,90.0,0.0,0.9659258262890683,-0.25881904510252063,0.8486442574947509,0.5289640103269624,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,162
520,2012-02-04 18:00:00,11.48,13.635,75.0,11.0014,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91
521,2011-02-09 23:00:00,6.56,7.575,80.0,12.998,-0.25881904510252157,0.9659258262890681,0.9680771188662043,-0.2506525322587204,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31
522,2011-06-06 06:00:00,23.78,27.275,88.0,0.0,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,107
523,2012-04-12 22:00:00,17.22,21.21,35.0,12.998,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,146
524,2011-07-17 19:00:00,31.16,34.85,55.0,19.0012,-0.9659258262890684,0.2588190451025203,-0.2993631229733582,-0.9541392564000488,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220
525,2012-03-13 16:00:00,29.52,32.575,34.0,26.0027,-0.8660254037844384,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,391
526,2012-06-16 18:00:00,27.9268316,32.63541934,35.0,15.49042841,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,436
527,2011-04-16 13:00:00,18.86,22.725,94.0,35.0008,-0.2588190451025208,-0.9659258262890683,-0.10116832198743204,-0.9948693233918952,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31
528,2012-11-16 21:00:00,13.94,16.665,49.0,12.998,-0.7071067811865477,0.7071067811865474,-0.10116832198743204,-0.9948693233918952,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,212
529,2012-12-14 03:00:00,8.2,11.365,69.0,7.0015,0.7071067811865475,0.7071067811865476,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6
530,2012-06-09 13:00:00,33.75997333,33.08538371,23.0,18.24584907,-0.2588190451025208,-0.9659258262890683,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,573
531,2011-06-06 15:00:00,32.8,34.85,29.0,12.998,-0.7071067811865471,-0.7071067811865479,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,276
532,2012-04-02 21:00:00,18.86,22.725,28.0,8.9981,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,242
533,2011-01-14 20:00:00,7.38,12.12,59.0,0.0,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83
534,2012-01-15 03:00:00,6.56,6.82,48.0,26.0027,0.7071067811865475,0.7071067811865476,0.10116832198743272,-0.994869323391895,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
535,2012-09-03 08:00:00,28.7,33.335,84.0,7.0015,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,1.0,0.0,1.0,0.0,62
536,2011-08-04 09:00:00,29.52,34.85,74.0,22.0028,0.7071067811865476,-0.7071067811865475,0.72479278722912,0.6889669190756866,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,399
537,2012-07-10 00:00:00,28.7,32.575,70.0,6.0032,0.0,1.0,0.8978045395707416,-0.4403941515576344,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44
538,2011-08-12 10:00:00,30.34,32.575,33.0,7.0015,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,307
539,2011-02-02 15:00:00,15.58,19.695,76.0,22.0028,-0.7071067811865471,-0.7071067811865479,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156
540,2012-04-08 06:00:00,14.76,18.94,37.0,0.0,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
541,2011-05-02 23:00:00,24.29231819,27.44651454,82.0,13.62041743,-0.25881904510252157,0.9659258262890681,0.39435585511331855,0.9189578116202306,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81
542,2012-06-15 01:00:00,23.78,27.275,78.0,12.998,0.25881904510252074,0.9659258262890683,0.10116832198743272,-0.994869323391895,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16
543,2011-09-15 03:00:00,24.01151675,31.93013182,76.0,5.950375377,0.7071067811865475,0.7071067811865476,0.10116832198743272,-0.994869323391895,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
544,2012-12-08 02:00:00,14.76,17.425,93.0,8.9981,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36
545,2011-11-06 14:00:00,18.86,22.725,55.0,12.998,-0.4999999999999998,-0.8660254037844388,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,592
546,2012-10-11 23:00:00,17.22,21.21,58.0,6.0032,-0.25881904510252157,0.9659258262890681,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,89
547,2012-06-12 17:00:00,27.06,29.545,89.0,19.0012,-0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,355
548,2011-03-01 20:00:00,12.3,15.91,61.0,6.0032,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78
549,2012-02-11 09:00:00,9.02,12.12,93.0,7.0015,0.7071067811865476,-0.7071067811865475,0.7907757369376989,-0.6121059825476626,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39
550,2011-12-03 15:00:00,15.58,19.695,46.0,0.0,-0.7071067811865471,-0.7071067811865479,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,414
551,2012-10-11 09:00:00,16.50999311,21.01965186,41.0,24.84067502,0.7071067811865476,-0.7071067811865475,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,409
552,2011-03-01 10:00:00,9.84,10.605,52.0,19.0012,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127
553,2011-10-06 11:00:00,22.14,25.76,49.0,0.0,0.258819045102521,-0.9659258262890682,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,258
554,2012-04-16 10:00:00,25.42,30.305,69.0,16.9979,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0.8660254037844387,-0.49999999999999983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,396
555,2012-06-11 15:00:00,32.8,35.605,41.0,23.9994,-0.7071067811865471,-0.7071067811865479,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,312
556,2012-03-05 11:00:00,10.66,13.635,56.0,8.9981,0.258819045102521,-0.9659258262890682,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79
557,2012-07-08 05:00:00,31.93111036,37.32023004,64.0,1.651028702,0.9659258262890683,0.25881904510252074,0.9987165071710528,-0.05064916883871264,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13
558,2011-05-13 00:00:00,21.32,25.0,83.0,11.0014,0.0,1.0,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,1.0,1.0,0.0,31
559,2011-08-13 01:00:00,27.88,31.82,57.0,6.0032,0.25881904510252074,0.9659258262890683,0.48530196253108104,-0.8743466161445821,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,158
560,2011-06-09 07:00:00,29.52,34.85,79.0,8.9981,0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,184
561,2011-11-07 20:00:00,16.4,20.455,71.0,0.0,-0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,250
562,2011-03-19 09:00:00,17.83584218,21.72779976,46.0,31.00751149,0.7071067811865476,-0.7071067811865475,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
563,2011-11-14 13:00:00,24.6,31.06,49.0,26.0027,-0.2588190451025208,-0.9659258262890683,0.29936312297335804,-0.9541392564000488,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,150
564,2011-12-11 08:00:00,6.56,11.365,69.0,0.0,0.8660254037844387,-0.49999999999999983,0.7907757369376989,-0.6121059825476626,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
